AO,MQ-4,Nano,Diff,|Diff|
0.073504,-476,-100,-376,376
0.073016,-483,-100,-383,383
0.074237,-466,-100,-366,366
0.07326,-480,-100,-380,380
0.074237,-466,-100,-366,366
0.07326,-480,-100,-380,380
0.073504,-476,-100,-376,376
0.074481,-462,-100,-362,362
0.074237,-466,-100,-366,366
0.073504,-476,-100,-376,376
0.074725,-458,-100,-358,358
0.073748,-473,-100,-373,373
0.075214,-451,-100,-351,351
0.074969,-455,-100,-355,355
0.075458,-447,-100,-347,347
0.074969,-455,-100,-355,355
0.074481,-462,-100,-362,362
AO,MQ-4,Nano,Diff,|Diff|
0.074725,-458,-100,-358,358
0.074725,-458,-100,-358,358
AO,MQ-4,Nano,Diff,|Diff|
0.07619,-436,-100,-336,336
0.07619,-436,-100,-336,336
0.076679,-428,0,-428,428
0.076435,-432,0,-432,432
AO,MQ-4,Nano,Diff,|Diff|
0.063736,-597,-100,-497,497
0.063004,-604,-100,-504,504
0.064225,-592,0,-592,592
0.062027,-614,0,-614,614
0.063248,-602,-100,-502,502
0.06398,-594,-100,-494,494
0.06398,-594,-100,-494,494
0.06569,-576,0,-576,576
0.065934,-573,0,-573,573
0.066422,-568,0,-568,568
0.06398,-594,0,-594,594
0.063004,-604,0,-604,604
0.06105,-623,-100,-523,523
0.061538,-619,-100,-519,519
0.063248,-602,0,-602,602
0.062027,-614,0,-614,614
0.063004,-604,-100,-504,504
0.065201,-581,0,-581,581
0.06569,-576,0,-576,576
0.064713,-586,0,-586,586
0.064469,-589,0,-589,589
0.064225,-592,0,-592,592
0.06569,-576,0,-576,576
0.061294,-621,0,-621,621
0.06569,-576,0,-576,576
0.066178,-570,0,-570,570
0.066178,-570,0,-570,570
0.067155,-559,0,-559,559
0.067399,-556,0,-556,556
0.066422,-568,0,-568,568
0.066178,-570,0,-570,570
0.066667,-565,0,-565,565
0.066422,-568,0,-568,568
0.067643,-553,0,-553,553
0.068132,-547,0,-547,547
0.067643,-553,0,-553,553
0.068132,-547,0,-547,547
0.070085,-523,0,-523,523
0.069353,-532,0,-532,532
0.068376,-544,0,-544,544
0.069841,-526,0,-526,526
0.070085,-523,0,-523,523
0.06862,-541,0,-541,541
0.070574,-517,0,-517,517
0.069597,-529,0,-529,529
0.069597,-529,0,-529,529
0.071306,-507,0,-507,507
0.070818,-513,0,-513,513
0.070574,-517,0,-517,517
0.069841,-526,0,-526,526
0.069841,-526,0,-526,526
0.070818,-513,0,-513,513
0.070574,-517,0,-517,517
0.071062,-510,0,-510,510
0.071551,-504,0,-504,504
0.071795,-500,0,-500,500
0.071062,-510,0,-510,510
0.073016,-483,0,-483,483
0.072039,-497,0,-497,497
0.072772,-487,0,-487,487
0.072283,-494,0,-494,494
0.072527,-490,0,-490,490
0.072527,-490,0,-490,490
0.072039,-497,0,-497,497
0.071306,-507,0,-507,507
0.073016,-483,0,-483,483
0.07326,-480,0,-480,480
0.072527,-490,0,-490,490
0.073993,-469,0,-469,469
0.072039,-497,0,-497,497
0.07326,-480,0,-480,480
0.073748,-473,0,-473,473
0.07326,-480,0,-480,480
0.072772,-487,0,-487,487
0.072772,-487,0,-487,487
0.07326,-480,0,-480,480
0.073504,-476,0,-476,476
0.073748,-473,0,-473,473
0.074481,-462,0,-462,462
0.075458,-447,0,-447,447
0.073504,-476,0,-476,476
0.073748,-473,0,-473,473
0.073993,-469,0,-469,469
0.073504,-476,0,-476,476
0.074237,-466,0,-466,466
0.073748,-473,0,-473,473
0.073748,-473,0,-473,473
0.073993,-469,0,-469,469
0.074969,-455,0,-455,455
0.074237,-466,0,-466,466
0.074969,-455,0,-455,455
0.074969,-455,0,-455,455
0.075458,-447,0,-447,447
0.073504,-476,0,-476,476
0.073504,-476,0,-476,476
0.074969,-455,0,-455,455
0.074481,-462,0,-462,462
0.074725,-458,0,-458,458
0.075458,-447,0,-447,447
0.075946,-440,0,-440,440
0.074237,-466,0,-466,466
0.074969,-455,0,-455,455
0.167277,4182,0,4182,4182
0.166545,4111,801,3310,3310
0.165812,4041,1868,2173,2173
0.165568,4017,2056,1961,1961
0.166056,4064,2267,1797,1797
0.164835,3948,2329,1619,1619
0.1663,4087,2368,1719,1719
0.162393,3721,2370,1351,1351
0.164591,3925,2348,1577,1577
0.161416,3632,2339,1293,1293
0.160928,3587,2287,1300,1300
0.157998,3329,2267,1062,1062
0.156532,3203,2197,1006,1006
0.159219,3435,2143,1292,1292
0.157509,3286,2101,1185,1185
0.157021,3245,2076,1169,1169
0.156777,3224,2059,1165,1165
0.156288,3182,2035,1147,1147
0.155067,3080,2027,1053,1053
0.155067,3080,1984,1096,1096
0.153114,2919,1970,949,949
0.152869,2900,1944,956,956
0.152137,2841,1919,922,922
0.15116,2763,1901,862,862
0.150427,2706,1864,842,842
0.150916,2744,1850,894,894
0.148718,2575,1808,767,767
0.148962,2593,1790,803,803
0.149206,2612,1765,847,847
0.147985,2519,1760,759,759
0.147741,2501,1727,774,774
0.14652,2410,1719,691,691
0.146276,2393,1692,701,701
0.146276,2393,1664,729,729
0.146032,2375,1649,726,726
0.144322,2252,1631,621,621
0.145055,2304,1630,674,674
0.144322,2252,1600,652,652
0.143834,2217,1593,624,624
0.145299,2322,1572,750,750
0.143346,2183,1562,621,621
0.14188,2082,1544,538,538
0.14188,2082,1528,554,554
0.142125,2099,1520,579,579
0.141392,2049,1494,555,555
0.140415,1983,1485,498,498
0.142369,2115,1459,656,656
0.140171,1967,1451,516,516
0.141148,2032,1433,599,599
0.139438,1919,1424,495,495
0.138706,1871,1402,469,469
0.13895,1887,1406,481,481
0.137973,1824,1385,439,439
0.137485,1793,1369,424,424
0.138462,1855,1347,508,508
0.136508,1731,1326,405,405
0.137485,1793,1318,475,475
0.136508,1731,1302,429,429
0.135531,1671,1278,393,393
0.137729,1808,1262,546,546
0.13602,1701,1254,447,447
0.134799,1626,1225,401,401
0.134066,1582,1225,357,357
0.134799,1626,1212,414,414
0.13602,1701,1190,511,511
0.133578,1553,1184,369,369
0.133089,1524,1163,361,361
0.133089,1524,1149,375,375
0.131624,1439,1121,318,318
0.132112,1467,1118,349,349
0.132357,1481,1113,368,368
0.132112,1467,1110,357,357
0.131624,1439,1097,342,342
0.130159,1356,1069,287,287
0.129915,1343,1061,282,282
0.130403,1370,1044,326,326
0.12967,1329,1033,296,296
0.129426,1316,1023,293,293
0.128205,1249,1011,238,238
0.130159,1356,1008,348,348
0.128449,1263,1006,257,257
0.130403,1370,980,390,390
0.127717,1223,976,247,247
0.128205,1249,966,283,283
0.128694,1276,940,336,336
0.126984,1184,936,248,248
0.127717,1223,931,292,292
0.127961,1236,937,299,299
0.127717,1223,926,297,297
0.126496,1159,924,235,235
0.127473,1210,904,306,306
0.126007,1134,894,240,240
0.126496,1159,882,277,277
0.125031,1084,877,207,207
0.124786,1071,868,203,203
0.125519,1108,848,260,260
0.209035,8954,850,8104,8104
0.210745,9157,3109,6048,6048
0.204884,8452,5638,2814,2814
0.20928,8983,7229,1754,1754
0.20928,8983,7559,1424,1424
0.210256,9099,7948,1151,1151
0.209524,9012,8061,951,951
0.207326,8748,8164,584,584
0.206593,8660,8143,517,517
0.205128,8482,8106,376,376
0.203907,8333,7991,342,342
0.203663,8304,7911,393,393
0.20293,8214,7767,447,447
0.201709,8065,7695,370,370
0.201709,8065,7565,500,500
0.201221,8006,7504,502,502
0.199512,7797,7393,404,404
0.198291,7649,7333,316,316
0.197314,7530,7236,294,294
0.196825,7470,7141,329,329
0.196337,7411,7090,321,321
0.195849,7352,6986,366,366
0.194628,7205,6933,272,272
0.194383,7175,6846,329,329
0.192674,6970,6803,167,167
0.194872,7234,6714,520,520
0.192186,6911,6674,237,237
0.19072,6737,6572,165,165
0.190476,6708,6484,224,224
0.190232,6679,6456,223,223
0.188278,6449,6381,68,68
0.188523,6477,6339,138,138
0.189499,6592,6263,329,329
0.18779,6392,6222,170,170
0.188767,6506,6112,394,394
0.186813,6278,6077,201,201
0.186813,6278,6002,276,276
0.184615,6025,5961,64,64
0.18486,6053,5849,204,204
0.182662,5803,5728,75,75
0.182173,5748,5673,75,75
0.181197,5638,5557,81,81
0.181685,5693,5502,191,191
0.181441,5666,5410,256,256
0.18022,5530,5376,154,154
0.179976,5503,5313,190,190
0.179731,5476,5290,186,186
0.178022,5289,5225,64,64
0.178999,5395,5202,193,193
0.177534,5236,5146,90,90
0.177289,5210,5073,137,137
0.176801,5157,5049,108,108
0.176557,5131,4994,137,137
0.174115,4872,4954,-82,82
0.17558,5027,4882,145,145
0.174115,4872,4841,31,31
0.175092,4975,4791,184,184
0.172161,4670,4768,-98,98
0.172894,4745,4696,49,49
0.171673,4620,4652,-32,32
0.171184,4570,4615,-45,45
0.170696,4521,4555,-34,34
0.171429,4595,4521,74,74
0.170696,4521,4453,68,68
0.169475,4398,4418,-20,20
0.169719,4423,4371,52,52
0.168254,4277,4339,-62,62
0.167766,4230,4280,-50,50
0.168254,4277,4254,23,23
0.167521,4206,4187,19,19
0.166056,4064,4132,-68,68
0.165324,3994,4108,-114,114
0.166545,4111,4048,63,63
0.165324,3994,4021,-27,27
0.165812,4041,3962,79,79
0.164835,3948,3951,-3,3
0.165324,3994,3891,103,103
0.162637,3743,3875,-132,132
0.161416,3632,3820,-188,188
0.162882,3766,3764,2,2
0.163126,3788,3748,40,40
0.161416,3632,3682,-50,50
0.160684,3566,3649,-83,83
0.161172,3609,3600,9,9
0.159951,3500,3590,-90,90
0.160684,3566,3540,26,26
0.157998,3329,3512,-183,183
0.159951,3500,3450,50,50
0.157021,3245,3424,-179,179
0.157265,3265,3370,-105,105
0.155556,3121,3312,-191,191
0.156777,3224,3292,-68,68
0.155067,3080,3243,-163,163
0.1558,3141,3223,-82,82
0.154579,3039,3179,-140,140
0.155311,3100,3159,-59,59
0.154823,3059,3120,-61,61
0.155311,3100,3106,-6,6
0.153846,2979,3074,-95,95
0.153358,2939,3048,-109,109
0.153358,2939,3011,-72,72
0.153358,2939,2981,-42,42
0.153114,2919,2962,-43,43
0.152137,2841,2933,-92,92
0.152137,2841,2918,-77,77
0.151648,2802,2875,-73,73
0.15116,2763,2865,-102,102
0.152625,2880,2826,54,54
0.152137,2841,2812,29,29
0.150916,2744,2768,-24,24
0.149695,2649,2759,-110,110
0.149695,2649,2739,-90,90
0.148962,2593,2705,-112,112
0.148962,2593,2682,-89,89
0.148962,2593,2664,-71,71
0.148718,2575,2645,-70,70
0.149695,2649,2615,34,34
0.14823,2538,2593,-55,55
0.147985,2519,2578,-59,59
0.146764,2428,2558,-130,130
0.145788,2357,2528,-171,171
0.146276,2393,2503,-110,110
0.146276,2393,2481,-88,88
0.146276,2393,2440,-47,47
0.145055,2304,2416,-112,112
0.145788,2357,2379,-22,22
0.144811,2287,2363,-76,76
0.145543,2339,2331,8,8
0.143101,2166,2311,-145,145
0.14359,2200,2286,-86,86
0.143834,2217,2263,-46,46
0.14188,2082,2248,-166,166
0.141636,2065,2215,-150,150
0.142125,2099,2197,-98,98
0.142125,2099,2165,-66,66
0.141636,2065,2147,-82,82
0.14188,2082,2114,-32,32
0.140659,1999,2098,-99,99
0.140171,1967,2072,-105,105
0.140171,1967,2052,-85,85
0.139683,1935,2027,-92,92
0.140171,1967,1994,-27,27
0.138462,1855,1972,-117,117
0.137973,1824,1953,-129,129
0.137729,1808,1938,-130,130
0.137729,1808,1908,-100,100
0.137485,1793,1888,-95,95
0.137485,1793,1857,-64,64
0.138217,1839,1845,-6,6
0.136752,1746,1818,-72,72
0.13602,1701,1805,-104,104
0.135287,1656,1778,-122,122
0.135775,1686,1756,-70,70
0.135531,1671,1742,-71,71
0.135531,1671,1716,-45,45
0.134554,1611,1700,-89,89
0.134554,1611,1661,-50,50
0.135043,1641,1663,-22,22
0.134066,1582,1656,-74,74
0.135043,1641,1637,4,4
0.132845,1510,1606,-96,96
0.132112,1467,1593,-126,126
0.132845,1510,1572,-62,62
0.132112,1467,1559,-92,92
0.131136,1411,1554,-143,143
0.132357,1481,1527,-46,46
0.13138,1425,1517,-92,92
0.131868,1453,1487,-34,34
0.13138,1425,1476,-51,51
0.130891,1397,1475,-78,78
0.130647,1384,1467,-83,83
0.130647,1384,1436,-52,52
0.130647,1384,1434,-50,50
0.12967,1329,1428,-99,99
0.129182,1302,1417,-115,115
0.129426,1316,1413,-97,97
0.129182,1302,1398,-96,96
0.128205,1249,1389,-140,140
0.130159,1356,1371,-15,15
0.128938,1289,1364,-75,75
0.128205,1249,1349,-100,100
0.128205,1249,1336,-87,87
0.126984,1184,1315,-131,131
0.127717,1223,0,1223,1223
0.127473,1210,0,1210,1210
0.126007,1134,1218,-84,84
0.126496,1159,1211,-52,52
0.126984,1184,1188,-4,4
0.126496,1159,1197,-38,38
0.12674,1172,1176,-4,4
0.125763,1121,1161,-40,40
0.125031,1084,1141,-57,57
0.125763,1121,0,1121,1121
0.124298,1047,0,1047,1047
0.124298,1047,1075,-28,28
0.124298,1047,0,1047,1047
0.12381,1022,1038,-16,16
0.123321,998,1034,-36,36
0.125031,1084,1011,73,73
0.123321,998,997,1,1
0.12381,1022,972,50,50
0.122833,975,968,7,7
0.1221,939,944,-5,5
0.121856,928,941,-13,13
0.121856,928,0,928,928
0.122344,951,895,56,56
0.121368,904,893,11,11
0.121612,916,891,25,25
0.121123,893,882,11,11
0.121368,904,862,42,42
0.120391,859,853,6,6
0.119658,825,836,-11,11
0.120391,859,835,24,24
0.120391,859,808,51,51
0.119902,836,801,35,35
0.11917,803,802,1,1
0.11917,803,792,11,11
0.118681,781,0,781,781
0.11917,803,0,803,803
0.118437,770,0,770,770
0.118681,781,0,781,781
0.117949,748,0,748,748
0.118193,759,0,759,759
0.117949,748,0,748,748
0.117216,716,0,716,716
0.116972,706,0,706,706
0.116972,706,0,706,706
0.11746,727,575,152,152
0.116239,674,572,102,102
0.116728,695,545,150,150
0.116239,674,536,138,138
0.116972,706,0,706,706
0.115507,643,0,643,643
0.115995,664,483,181,181
0.115263,633,461,172,172
0.115018,623,462,161,161
0.116239,674,459,215,215
0.114774,613,457,156,156
0.115018,623,442,181,181
0.114042,583,420,163,163
0.115995,664,410,254,254
0.114042,583,411,172,172
0.114042,583,401,182,182
0.114286,593,387,206,206
0.113797,573,392,181,181
0.112821,534,388,146,146
0.111844,496,394,102,102
0.113309,553,373,180,180
0.112821,534,376,158,158
0.113309,553,372,181,181
0.111844,496,375,121,121
0.113065,544,354,190,190
0.1116,486,350,136,136
0.112821,534,336,198,198
0.112088,505,322,183,183
0.111111,467,328,139,139
0.110379,440,321,119,119
0.112576,524,318,206,206
0.113065,544,317,227,227
0.111111,467,318,149,149
0.1116,486,289,197,197
0.110867,458,282,176,176
0.111844,496,281,215,215
0.110134,430,281,149,149
0.110379,440,274,166,166
0.110623,449,267,182,182
0.10989,421,266,155,155
0.109158,394,258,136,136
0.110623,449,254,195,195
0.10989,421,242,179,179
0.10989,421,241,180,180
0.110623,449,213,236,236
0.108181,359,210,149,149
0.108913,385,204,181,181
0.108913,385,197,188,188
0.108181,359,191,168,168
0.108913,385,195,190,190
0.107937,350,195,155,155
0.108669,377,176,201,201
0.107937,350,160,190,190
0.107204,324,162,162,162
0.108425,368,155,213,213
0.108425,368,149,219,219
0.106227,290,155,135,135
0.10696,316,134,182,182
0.107204,324,123,201,201
0.106716,307,115,192,192
0.105495,266,128,138,138
0.105495,266,122,144,144
0.105983,282,110,172,172
0.106227,290,109,181,181
0.10696,316,0,316,316
0.105739,274,0,274,274
0.105739,274,0,274,274
0.105739,274,0,274,274
0.10525,257,0,257,257
0.104274,225,0,225,225
0.10525,257,0,257,257
0.103541,201,0,201,201
0.105739,274,0,274,274
0.105495,266,0,266,266
0.104274,225,0,225,225
0.105739,274,0,274,274
0.103785,209,0,209,209
0.103541,201,0,201,201
0.104762,241,0,241,241
0.104274,225,0,225,225
0.102564,170,0,170,170
0.104274,225,0,225,225
0.104518,233,0,233,233
0.103297,193,0,193,193
0.103297,193,0,193,193
0.102808,178,0,178,178
0.103785,209,0,209,209
0.103541,201,0,201,201
0.102076,155,0,155,155
0.103053,185,0,185,185
0.10232,162,0,162,162
0.102808,178,0,178,178
0.10232,162,0,162,162
0.102564,170,0,170,170
0.101832,147,0,147,147
0.102564,170,0,170,170
0.101832,147,0,147,147
0.103053,185,0,185,185
0.205617,8541,0,8541,8541
0.207326,8748,3843,4905,4905
0.208303,8866,7888,978,978
0.207814,8807,8494,313,313
0.20757,8778,8917,-139,139
0.208059,8836,8970,-134,134
0.228571,11026,8962,2064,2064
0.209524,9012,8905,107,107
0.208547,8895,8996,-101,101
0.206593,8660,8984,-324,324
0.20757,8778,8942,-164,164
0.205861,8571,8912,-341,341
0.203663,8304,8845,-541,541
0.203175,8244,8771,-527,527
0.201954,8095,8713,-618,618
0.247619,11718,8596,3122,3122
0.24591,11753,8533,3220,3220
0.245421,11758,14091,-2333,2333
0.246398,11746,15140,-3394,3394
0.248107,11704,16140,-4436,4436
0.246642,11741,16339,-4598,4598
0.244933,11762,16481,-4719,4719
0.243468,11762,16411,-4649,4649
0.242979,11758,16316,-4558,4558
0.241758,11741,16124,-4383,4383
0.241514,11737,16011,-4274,4274
0.240049,11701,15780,-4079,4079
0.239072,11670,15657,-3987,3987
0.240049,11701,15439,-3738,3738
0.236874,11580,15319,-3739,3739
0.237118,11591,15071,-3480,3480
0.235653,11518,14956,-3438,3438
0.234188,11434,14746,-3312,3312
0.232479,11323,14522,-3199,3199
0.231746,11272,14414,-3142,3142
0.232479,11323,14213,-2890,2890
0.230281,11163,14100,-2937,2937
0.230525,11182,13868,-2686,2686
0.227839,10964,13757,-2793,2793
0.228083,10985,13528,-2543,2543
0.226618,10856,13412,-2556,2556
0.224176,10629,13179,-2550,2550
0.224664,10676,13078,-2402,2402
0.222955,10509,12880,-2371,2371
0.222711,10484,12664,-2180,2180
0.221734,10385,12570,-2185,2185
0.221001,10310,12403,-2093,2093
0.220269,10233,12307,-2074,2074
0.219292,10129,12133,-2004,2004
0.218559,10050,12049,-1999,1999
0.216606,9834,11881,-2047,2047
0.215873,9752,11789,-2037,2037
0.215385,9697,11596,-1899,1899
0.213675,9500,11412,-1912,1912
0.213187,9444,11313,-1869,1869
0.211477,9244,11130,-1886,1886
0.210745,9157,11039,-1882,1882
0.210745,9157,10886,-1729,1729
0.209524,9012,10813,-1801,1801
0.211233,9215,10655,-1440,1440
0.207814,8807,10581,-1774,1774
0.208791,8924,10424,-1500,1500
0.206349,8630,10342,-1712,1712
0.205861,8571,10190,-1619,1619
0.205617,8541,10021,-1480,1480
0.203419,8274,9948,-1674,1674
0.203419,8274,9788,-1514,1514
0.20293,8214,9710,-1496,1496
0.202686,8185,9569,-1384,1384
0.201954,8095,9480,-1385,1385
0.200977,7976,9321,-1345,1345
0.199756,7827,9264,-1437,1437
0.198779,7708,9131,-1423,1423
0.198535,7678,8984,-1306,1306
0.197802,7589,8921,-1332,1332
0.198291,7649,8796,-1147,1147
0.196337,7411,8728,-1317,1317
0.196093,7382,8591,-1209,1209
0.194383,7175,8518,-1343,1343
0.19536,7293,8356,-1063,1063
0.193407,7058,8279,-1221,1221
0.193162,7028,8134,-1106,1106
0.191697,6853,8067,-1214,1214
0.191209,6795,7957,-1162,1162
0.191209,6795,7833,-1038,1038
0.189988,6650,7768,-1118,1118
0.188278,6449,7663,-1214,1214
0.188278,6449,7615,-1166,1166
0.188767,6506,7512,-1006,1006
0.186325,6221,7445,-1224,1224
0.186813,6278,7327,-1049,1049
0.183394,5885,7272,-1387,1387
0.184371,5997,7139,-1142,1142
0.184371,5997,7072,-1075,1075
0.183394,5885,6962,-1077,1077
0.182906,5830,6850,-1020,1020
0.181929,5720,6800,-1080,1080
0.181441,5666,6711,-1045,1045
0.18022,5530,6649,-1119,1119
0.180464,5557,6563,-1006,1006
0.179976,5503,6512,-1009,1009
0.179243,5422,6422,-1000,1000
0.17851,5342,6374,-1032,1032
0.178266,5315,6288,-973,973
0.177778,5262,6208,-946,946
0.17851,5342,6161,-819,819
0.177045,5183,6094,-911,911
0.176801,5157,6059,-902,902
0.177289,5210,5992,-782,782
0.175092,4975,5949,-974,974
0.175336,5001,5866,-865,865
0.173626,4821,5816,-995,995
0.174359,4898,5755,-857,857
0.172405,4695,5705,-1010,1010
0.172405,4695,5630,-935,935
0.172405,4695,5550,-855,855
0.171184,4570,5518,-948,948
0.171184,4570,5466,-896,896
0.17094,4546,5422,-876,876
0.171673,4620,5339,-719,719
0.169231,4374,5296,-922,922
0.170696,4521,5211,-690,690
0.168254,4277,5173,-896,896
0.168254,4277,5091,-814,814
0.168254,4277,5029,-752,752
0.167766,4230,4999,-769,769
